quelle,episode,index_string,index_binar
'bechstein','um das ganze land herum ist aber eine berghohe mauer von reisbrei wer hinein oder heraus will muss sich da erst ueberzwerg durchfressen','0','0' 
'bechstein','das maerchen von den sieben schwaben','0','0' 
'bechstein','es waren einmal sieben schwaben die wollten grosse helden sein und auf abenteuer wandern durch die ganze welt damit sie aber ein gut gewaffen haetten zogen sie zunaechst in die weltberuehmte stadt augsburg und gingen sogleich zu dem geschicktesten meister allda um sich mit wehr und waffen zu versehen denn sie hatten nichts geringeres im sinne als das gewaltige ungetuem zu erlegen das zur selben zeit in der gegend des bodensees gar uebel hausete der meister staunte schier als er die sieben sah oeffnete aber flugs seine waffenkammer die fuer die wackeren gesellen eine treffliche auswahl bot bygott rief der allgaeuer send des au spiess so oaner waer mer grad reacht zume zahnstihrer for mi ischt e spiess von siebe mannslengen noh net lang gnueg  drob schaute ihn der meister wiederum an mit einem blick der den allgaeuer beinahe verdross denn dieser lugte zurueck mit grimmigen augen und bei einem haar haetts etwas gegeben wenn der blitzschwab nicht just zur rechten zeit sich ins mittel gelegt hotz blitz rief er du hoscht reacht und i merk doin maining','0','0' 
'bechstein','wie aelle siebe for oin so for aelle siebe noh oin spiess','0','0' 
'bechstein',' dem allgaeuer war dies nicht ganz klar aber weils den andern just eben recht so sagte er joh und der meister fertigte in weniger als einer stunde den spiess der sieben mannslaengen mass  ehe sie aber die werkstatt verliessen kaufte sich jeder noch etwas apartes der knoepflesschwab einen bratspiess der allgaeuer einen sturmhut mit einer feder drauf der gelbfuessler aber sporen fuer seine stiefel indem er bemerkte solche seien nicht nur gut zum reiten sondern auch zum hintenausschlagen als der seehaas sich endlich einen harnisch gewaehlt pflichtete ihm der spiegelschwab in solcher vorsicht vollkommen bei meinte aber es sei besser den harnisch hinten als vorn anzulegen und kaufte sich ein altes barbierbecken aus der rumpelkammer des meisters gross genug um seine untere kehrseite zu bedecken merks han i curasche und gang i voran noh brauch i koan harnisch gohts aber hintersche und faellt mer dcurasche anderswohnah noh ischt der harnisch an seinn reachte blatz','0','0' 
'bechstein','und nachdem die sieben schwaben wie ehrliche leute alles richtig bis auf heller und pfennig bezahlt auch als gute christen bei st ulrich eine messe gehoert und zuletzt noch beim metzger am goeppinger tore gute augsburger wuerste eingekauft hatten so zogen sie zum tor hinaus ihres weges weiter den spiess aber hielten sie alle sieben und gingen in einer reihe hinter einander dass sie schier aussahen wie angespiesste lerchen voran ging der herr schulz der allgaeuer als der mannlichste unter ihnen dann kam der jockele genannt der seehaas hierauf der marle genannt der nestelschwab dem folgte der jerkle war der blitzschwab geheissen hernach ging der michel spiegelschwab zubenamset dann kam der hans knoepflesschwab und zuletzt kam veitle das war der gelbfuessler der herr schulz wurde der allgaeuer geheissen weil er aus allgau gebuertig war der seehaas hatte am bodensee gesessen der nestelschwab fuehrte darum seinen namen weil er statt der knoepfe nesteln hatte er musste aber bei den hosen fast immer mit der hand nachhelfen und halten dieweil die nesteln oftmalen abgerissen waren der blitzschwab hiess also weil er sich die redensart hotz blitz angewoehnt hatte der spiegelschwab hatte die gewohnheit seine nase allezeit an dem vorderteil seiner jacke abzuputzen die davon einen gewissen spiegelglanz annahm das schaffte jenem den saubern namen knoepflesschwab war ein mann der verstand gute knoepfle oder spaetzle zu kochen das ist im baierischen deutsch knoetel und im saechsischen deutsch kloesse der gelbfuessler endlich war aus der bopfinger landschaft deren einwohner die umwohner gehlfiessler schimpfen darum dass sie einstmals einen wagen voll eier den sie ihrem herzog als abgabe bringen muessen recht voll stampfen wollen und die eier mit den fuessen festgetreten davon denn die eier etwas weniges zerbrochen und die fuesse der bopfinger gegilbt haetten','0','0' 
'bechstein','zogen nun die sieben allesamt gutes mutes mit ihrem spiess dahin kamen eines heumondtages in der spaeten daemmerung ueber eine gruene wiese da hob sich eine horniss nicht weit von ihnen mit feindlichem gebrummel hinter einer dornhecke hervor und flog vorueber darob erschrak der schulz allgaeuer maechtiglich und begann angstschweiss zu schwitzen und schrie seinen kriegsgesellen zu horchet der feind drommelt schoh da schmeckte der jockele der dicht hinter dem schulzen ging einen uebeln geruch und rief wohl wohl s ist ebbes in der naeche i schmeck schaun s pulver da nahm der herr schulz reissaus liess den spiess fahren und sprang ueber einen zaun kam aber gerade auf die zinken eines rechens zu springen und da fuhr ihm der stiel ins gesicht und gab ihm einen ungewaschnen schlag der schulz vermeinte der feind haue auf ihn ein und schrie gieb bardohn i ergeb me die andern sechs waren nachgesprungen ueber den zaun und da sie ihren anfuehrer also schreien hoerten so schrien sie alle ergibscht du de noh ergeb i me au ergibscht du de noh ergeb i me au aber es war niemand vorhanden der die sieben schwaben gefangen nehmen wollte und da sie das merkten schaemten sie sich ihrer wenigen herzhaftigkeit und verschwuren sich diese ihre erste heldentat nicht weiter zu erzaehlen','0','0' 
'bechstein','weiter so kamen die sieben schwaben auf ihrem zuge in einen hohlweg und wie sie so tapfer darauf losmarschierten merkten sie nicht dass ein grossmaechtiger baer im wege lag bis der allgaeuer fast mit der nase an ihn stiess als er ihn nun sah war er hin vor schreck stolperte und stiess mit dem spiesse geradezu auf den baeren los wozu er aber nichts konnte und schrie dazu gottsjaemmerlich e baer e baer vermeinte sein letztes brot waere gebacken und bereits verzehrt doch ruehrte sich der baer nicht dieweil er maustot war des war der allgaeuer hoch erfreut schaute nun nach seinen bruedern und sah mit neuem schreck dass alle maeusleinstill fuer tot auf dem boden lagen meinte er habe sie gar mit dem spiesse hinterruecks erstochen und erhub ein wehegeschrei als die am boden liegenden vermerkten dass der baer den allgaeuer nicht aufgefressen denn sie waren nur vor schreck dahin gepurzelt lugten sie vorsichtig in die hoeh und wie sie sahen dass der baer tot war erhoben sie sich frisch und gesund traten um den baeren herum und auf ihn und untersuchten wie tief wohl die wunde sei die der spiess ihm beigebracht fanden aber keine und der blitzschwab sagte hotz blitz der baer ischt verreckt und schoh lang tot  joh joh sprach der jockele mer schmeckt de brohde wurden eins dem baer das fell abzuziehen und als siegeszeichen mit sich zu fuehren das aas aber liegen zu lassen jetzt kennet dschoof de baere fresse wie er dschoof gfresse hod sprach einer unter ihnen und so zogen sie fuerbass mit ihrem baerenfell und ihrem spiess','0','0' 
'bechstein','kamen nun just in einen wald und gerieten tiefer und tiefer in die stauden hinein bis sie darin stecken blieben die baeume standen zuletzt so dicht dass des fortkommens kein gedanke war bis der allgaeuer endlich vor einem derben stamme stehen blieb den spiess erhob und wie ein loew bruellte bygott durch muss e sprachs und rannte den spiess mit solcher gewalt zur seite des baums in den boden dass der knoepflesschwab zwischen baum und spiess eingeklemmt wurde wie ein treibkeil und sich weder ruehren noch regen konnte und das war eben kein kinderspiel denn jetzt stockte der zug vollends konnte keiner vor noch rueckwaerts zwar machten die gesellen einige maechtige versuche den knoepflesschwab aus der klemme herauszuziehen aber es war eitel muehen der hans sass fest und wankte nicht da war es ploetzlich als ob dem allgaeuer ein grosser gedanke durch das hirn daemmerte er lugte um sich und rief bygott i miesst s teufels sei wenn mer gott et helfe taet und er sagte hui ochs und packte den baum mit gewaltiger faust und riss ihn heraus samt wurzel stumpf und stiel der knoepflesschwab mehr tot als lebendig schnellte heraus just wie der ball beim pritschenschlagen flog sechs klafter himmelanwaerts und plumpte hernieder dass die erde drob wackelte die fuenf andern aber schauten gar ehrerbietig zu dem allgaeuer empor denn erst jetzt ging ihnen ein licht auf welchen fund sie an dem herrn schulz getan','0','0' 
'bechstein','um ein weniges weiter zeigte sichs abermals dass der allgaeuer das herz nicht im sprungriemen trug denn als die sieben sich aus den stauden herausgefunden kam ein braeuer aus muenchen des wegs der trieb ein rudel borstenvieh vor sich her und man konnts ihm auf hundert schritt ansehen wes landes kind er war blieb gross und breit stehen als er die sieben mit dem spiess erblickte und zog ein gesicht als wollt er die wackern leut auslachen gleich war der blitzschwab vor ihn her und fragte protzig was luegscht gsell hoscht du noh koan schwohbe gseah  o genug gab jener zurueck bei mir daheim auf der malzdarre laufen sie zu tausenden herum meinte spottweise die schwarzen kaefer also geheissen weiss keine menschenseele warum das war genug um dem blitzschwab der zu zeiten giftig war wie ein maifrosch die laus ueber den grind laufen zu lassen machte sich an den baier heran und gab ihm flugs eine watschel dass jenem die augen hell aufblitzten und die ohren summten just eben so wie die grosse horniss der baier nicht faul langte mit den armen weitmaechtig aus um dem schwaeblein auch eine zu versetzen und es waer auch eine gewesen an die er sein lebtag gedacht haette nun war aber der blitzschwab ein putziges kerlchen drehte sich auf einem beine siebenmal herum und hatte sein lebtag nichts besser gelernt als das ausreissen so kam es dass der baier gar maechtiglich in die luft schlug sich um und um drehte wie ein kreisel stolperte und zu boden stuerzte wie ein wiesbaum das half ihm zum garaus der blitzschwab stuerzte ueber ihn her wie ein queckenhamster und packte ihn an der gurgel waehrend die andern haende und fuesse hielten und lustig darauf lostrommelten er waere ihrer aber doch letztlich noch herr geworden weil er ein grosser starker kerl war waere nicht auch der allgaeuer ueber ihn hergefallen wie ein maltersack da musste er abbitte tun wohl oder uebel denn das haeufein liess nicht eher locker und ledig','0','0' 
'bechstein','und es geschah dass die guten gesellen auf ihrer weiterreise an einen weiten blauen see kamen so duenkete es ihnen denn es war alleweil etwas daemmerig geworden der schlug wellen im wind und droben an seinem abhang standen die sieben schwaben und lugten hinunter wie sie wohl am geschwindesten ueber diesen see kommen moechten es war aber kein wasser da drunten sondern ein feld voll flachses der so recht in seiner schoensten blauen bluete stand','0','0' 
'bechstein','hotz blitz rief der blitzschwab was ischt doh z tuan ueber des wild wasser muesset mer nueber','0','0' 
'bechstein','allgaeuer trag du es nueber wie der hoilich krischdof ed pilgersleut sagte der seehaas  bygott antwortete der allgaeuer ins wasser gieng i wohl wenns net tiefer gieng als an de hals der nestelschwab griff mit der hand an seinen hosenbund das edle kleidungsstueck fest zu halten dass es ihm nicht entfalle waehrend er mit der andern hand schwimmen taete dem knoepflesschwab war das ding gar nicht einerlei er lugte scharf ob kein haifisch wallfisch oder krokodil im wasser brause und so standen auch die andern ganz verlegen da bis der blitzschwab sich hinter ihnen herumdrueckte und ein paar hinunterstiess indem er ausrief frisch gwohgt ischt halb gschwomme da die nicht untersanken fasste sich auch der gelbfuessler ein herz und tat einen hupf hinunter ihm folgte der blitzschwab und der nestelschwab mit besserem vertrauen und zuletzt ritt der allgaeuer auf dem spiesse hinab und plumpte drunten einer auf den andern bis sie merkten dass sie mit der nase ins feld gefallen waren und allgemach mit etwas gequetschten rippen sich wieder aufmachten den spiess auffischten und an ihm wiederum fuerbass schritten','0','0' 
'bechstein','bis zur stunde hatten die sieben eintraechtig an dem spiesse gehalten war weder unrecht noch unfried zwischen ihnen vorgekommen da kam der boese feind und saeete zwietracht zwischen dem blitzschwab und dem spiegelschwab mitten hinein das trug sich folgendermassen zu als die schar ein gut stueck weiter kam war es schon nacht und der mond ging eben auf da wurde es dem spiegelschwab wunderlich zu mute just wie daheim und meinte jetzt hent mers gwonne memmenge ischt nemme weit lugt ihn der blitzschwab verwundert an und fragt wie er das wissen koenne der spiegelschwab lachte pfiffig werd joh doch de memmenger mond kenne drob lachte jener dass ihm das wasser aus den augen rannte und schrie hotz blitz gsell wie bischt du so blitzdumm nun vertrug zwar der spiegelschwab einen derben puff hatten ihn oft schon kurz und lang geheissen aber fuer dumm gelten wollte er nicht das war so eben seine empfindliche seite dies kaum gesagt hatte der blitzschwab daher auch schon seine dachtel fuhren nun zusammen die beiden gerade wie ein paar metzgerhunde und draschen sich schier um die wette den andern zur kurzweil bis endlich der seehaas den allgaeuer bat frieden zu stiften der liess sich nicht lange bitten sondern packte sogleich den blitzschwaben am hosenbuendel und hielt ihn in der luft wie einen frosch er mochte zappeln wie er wollte inzwischen liess der spiegelschwab nicht nach den blitzschwaben aufs brett zu klopfen daher ergriff der allgaeuer auch diesen und hielt ihn am leibe unter der gurgel so steif und fest dass er bockstarr da stand und nicht mucksen konnte bygott rief der herr schulz i will euch mores lehre ihr donnderschlechtige strohlkerie schuettelte den einen und drosselte den andern immer aerger und aerger bis sie endlich einander das wort gegeben dass sie wieder gut freund sein wollten was sie denn auch geblieben von der zeit an bis an ihren tod','0','0' 
'bechstein','es wies sich auch bald aus dass der spiegelschwab gar nicht so dumm gewesen wie der blitzschwab allermeist geglaubt denn als sie zwei viertelstunden weges gegangen kamen sie richtig nach memmingen wie jener aus dem monde prophezeit aber als ob just dieses staedtlein dem spiegelschwaben heut nur unglueck bringen sollte so geschah es alsbald wieder dass es dem armen zu haut und haaren ging durch memmenge ganget mer net hatte er gesagt und als man ihn ob der ursache gefragt hatte er den kopf geschuettelt und gemeint er wisse das selbst am besten gingen deshalb ringsum die stadtmauer die sieben um just am andern ende wieder die heerstrasse zu gewinnen aber da hat sichs denn wiederum augenfaellig gezeigt dass der mensch seinem schicksal nicht entgehen koenne denn ehe sichs der spiegelschwab versehen sprang aus einem hopfengarten ein weib auf ihn zu eine rechte runkunkel und schrie in einem ton der durch mark und bein ging bischt endlich wieder doh du schlingel wo bischt so lang rumkalfaktert du galgenstrick dem spiegelschwab wurde es gruen und gelb vor den augen und vermeinte sein ende sei gekommen denn die alte war niemand anders als seine liebwerte ehehaelfte die er mir nichts dir nichts sitzen gelassen als er hinausgezogen war mit den andern gesellen auf die wanderschaft hier galts nicht lange zu ueberlegen war daher flugs mit einem satze hinueber in die hopfengaerten zum grossen jubel der andern die schier bersten wollten vor lachen aber die alte schnell wie eine bachstelze auf den spindelduerren fuessen war hurtig hinterdrein und es haette wohl einen argen strauss gegeben zwischen den beiden wenn dem spiegelschwaben nicht gerade zu guter stunde ein schelmenstueckchen eingefallen waere er hatte nichts zu tragen weil er nichts hatte als das baerenfell das tat ihm nun guten dienst eilig warf er es ueber den kopf schluepfte behend in die tatzen und lief nun auf allen vieren nicht anders als ein leibhaftiger baer rannte brummend auf das weib zu umfing sie mit den scharfen krallen und drueckte und herzte sie dass ihr hoeren und sehen verging die alte war froh als sie dem schalk entronnen der nun freudig mit den andern von dannen zog von stund an aber schreibt sich der brauch dass boese maenner von ihren ehehaelften gar haeufig brummbaeren genannt werden','0','0' 
'bechstein','uf leid folgt freid rief der allgaeuer und zeigte nach dem leutkircher tor wo ein wirtshaus stand ueber dessen tuer zu lesen war hier schenkt man maerzenbier aus war keiner unter den sieben der nicht gern einen trunk bier geschenkt genommen haette richteten daher im nu ihre schritte nach dem wirtshaus und langten mit dem spiesse in der hausflur an in demselben augenblick als der dicke braeuer vor die tuer trat nach dem wetter auszulugen als der die schar erblickte mit dem furchtbaren spiess wurde es ihm eben nicht warm ums herz zog aber schnell sein kaeppchen und fragte hoeflich nach ihrem begehr se wellet e bissle sei bierbrobiere sagte der allgaeuer und schritt schnurstracks mit den gesellen in die zechstube da wards dem wirt klar dass die gesandtschaft mit dem spiesse abgeschickt sei von der schwaebischen kreisregierung wie wohl zu zeiten geschieht um das bier zu kosten und zu pruefen ob es preiswuerdig sei rannte daher spornstreichs in den keller und holte ein koerble vom besten herauf wie er nur fuer sich und seine leute gebraut das koerble war leer im umsehen das zweite in noch kuerzerer zeit und als die sieben in weniger als zwei stunden nahe an einen halben eimer getrunken meinte der wirt er sehe dass es ihnen schmecke der blitzschwab aber der immer das maul vorweg hatte sagte s kennt besser sei wenn net zwenig malz und hopfe drin waer das ist nicht wahr versetzte der wirt der ein schalk war hopfen und malz ist nicht zu wenig darin aber zu viel wasser da merkte der blitzschwab dass er seinen mann gefunden trank noch ein maessle und sagte den spruch der ihm einfiel','0','0' 
'bechstein','in langesalz in langesalz','0','0' 
'bechstein','kennt au memmenge hoisse sagte er','0','0' 
'bechstein','braut mer drui bier aus oinem malz','0','0' 
'bechstein','es erschte hoisset se de kern','0','0' 
'bechstein','des drinket d burgemoischter gern','0','0' 
'bechstein','es andre hoisst es mittelbier','0','0' 
'bechstein','des setzt mer de gmoane leud fir','0','0' 
'bechstein','es dritt des hoisst covent','0','0' 
'bechstein','drink di potz sapperment','0','0' 
'bechstein','zogen dann allesamt fuerbass und der wirt in memmingen schwoert heute noch stein und bein dass das haeuflein nichts anders gewesen als des memminger kreises oberbierbeschauer','0','0' 
'bechstein','uf leid folgt freid hatte der allgaeuer gesagt ohne zu bedenken dass das weise spruechlein umgekehrt sich noch bei weitem haeufiger bewahrheitet es sollte nun einmal regen und sonnenschein auf der abenteuerlichen fahrt der sieben gesellen fast immer abwechseln drum wars eben kein wunder dass das arme haeuflein gar bald wieder in die tinte geriet noch drehte und wirbelte es in ihren koepfen von dem ueberreichlich genossenen maerzenbier da harrte ihrer schon wieder das tueckische geschick zogen eben bei kronburg vorueber da lauschte der gestrenge herr junker aus dem fenster mochte ihm nicht recht geheuer vorkommen mit der lustigen schar die auch dem aeussern nach nicht eben allzu reputierlich einherzog er rief deshalb seinen schergen und sagte lug einmal nach den landstreichern da drueben  scheint mir eine saubere sippschaft zu sein der scherg nahm sieben bullenbeisser mit sich jeder gross genug um zur not mit einem baeren kaempfen zu koennen und stieg hinab jagd auf die ungluecklichen schwaben zu machen hatte sie bald ereilt und da der blitzschwab schnippisch war wie immer machte der haltmichfest kurze sache und nahm das haeuflein mit sich zwar wollte der allgaeuer nicht so ohne weiteres mitgehen als aber die hunde gar grimmig knurrten da senkte er den spiess mit den ohren zugleich und trabte hinterdrein wurden nun saemtlich vor den junker von kronburg gefuehrt der ein strenges verhoer begann der seehaas machte den sprecher fuer alle und erzaehlte getreulich wie in der gegend am bodensee ein schreckliches tier hause und da haetten sie sich denn als brave landsleute und biedere maenner zusammengetan aus allen schwaebischen gauen um das land vom ungeheuer zu befreien','0','0' 
'bechstein','das aber glaubte der junker nicht sondern blieb bei seiner meinung sie seien strolche und diebsgesindel und liess sie in das haeusle das ist ins gefaengnis stecken','0','0' 
'bechstein','so gehts in schnitzlebutz heusle','0','0' 
'bechstein','doh singet und tanzet die meusle','0','0' 
'bechstein','und bellet die schnecken im heusle','0','0' 
'bechstein','hat der blitzschwab im haeusle gesungen aber ganz still wie ein maeusle','0','0' 
'bechstein','es hatte aber der junker erst tags zuvor da ihn das zipperlein plagte den loeblichen entschluss gefasst ein zuchthaus zu stiften zum schrecken aller gauner und tagediebe zu nutz und frommen der buergerschaft und zur aufklaerung des gemeinen volkes da kamen ihm die sieben schwaben eben recht sonst war er ein gar frommer und milder herr der sogar seinen eigenen bauern nicht mehr wolle abschor als er eben noetig hatte um sich selbst warm zu kleiden befahl daher auch dass man den gefangenen nahrung reichen solle so weit sie des beduerften der spiegelschwab aber der ihn wohl kannte und wusste dass schmalhans in dessen kueche und keller hauste legte seinen plan darauf an welchen er den gesellen mitteilte wie also der scherg mittags eine grosse pfanne voll kleiner kloesse die sie milchspaetzle nennen brachte sprach der blitzschwab zum knoepflesschwaben die ghairet wohl for di der scherg meinte das sei wohl fuer alle genug der knoepflesschwab aber sagte er wolle lugen obs fuer ihn lange setzte sich und ass die pfanne allein aus so dass kein kruemchen noch broeckchen uebrig blieb der scherg erschrak und lief zum junker meinend man muesse fuer die landstreicher eine ganze braupfanne voll spaetzle auf einmal kochen und das sei duenke ihm noch nicht genug da ging der junker von und auf kronburg in sich und meinte er sei dem schwaebischen kreis und der menschheit kein so grosses opfer schuldig dass er sich aushungern lassen sollte in seinem schloss um einiger wenigen strolche willen stracks wurden die sieben in freiheit gesetzt nur dass ihnen der junker noch einen steckbrief mit auf den weg gab um andere behoerden und kerkerknechte pflichtschuldigst vor des knoepflesschwaben grosser fresssucht zu warnen','0','0' 
'bechstein','nach mehr als einem andern abenteuer das zu viel waere zu erzaehlen gelangten die schwaben an einen grossen see und da sagte der seehaas der ihn gleich erkannte des ischt der bodesee an dessen ufer sollte wie die sage ging das gefaehrliche ungeheuer hausen welches zu bekaempfen und zu erlegen die sieben schwaben sich bekanntlich fest vorgenommen hatten da sie nun des sees ansichtig geworden und zugleich des waldes in dem das ungeheuer sich aufhielt man wusste nicht war es ein greulicher lindwurm oder ein feuerspeiender drache so fiel ihnen zumeist das herz in die hosen sie machten halt und zuendeten ein feuerlein an auf dass der knoepflesschwab noch zu guter letzt denn wer konnte wissen ob das untier sie nicht allesamt mit haut und haar verschlingen werde mit oder ohne spiess eine mahlzeit knoepfle oder spaetzle bereite und stellten waehrend dem essen todesbetrachtungen an joh sagte der allgaeuer und seufzte recht von unten rauf s ischt e sach wenn mer bei sich so recht bedenkt dass mer zum letzten mohl in seim leben zmittag isst und wieder seufzte er und sagte s ischt e sach und der knoepflesschwab fing an still vor sich hin zu flennen wobei er jedoch des essens nicht vergass als aber der allgaeuer zum dritten mal ganz erschrecklich tief seufzte und sagte s ischt e sach da fingen sie alle an so erbaermlich zu flennen und zu heulen dass es einen wilden heiden haette erbarmen koennen der nestelschwab allein liess sich das sterben nicht zu herzen gehen denn sagte er mein mutter hat mir oft gesagt dass mein stuendlein gar niemals kommen wuerde heulte aber dennoch aus gutem willen zur gesellschaft mit als sie aber endlich nicht mehr konnten fiels ihnen doch ein dass es zeit sei ihre schlachtordnung herzurichten dabei gab es aber allerlei span und zwietracht der allgaeuer sagte er sei bislang emmer der vorderscht gwe s waer jetzt zeit dass er au emohl der henterscht sei und es soll der blitzschwob voran der meinte aber curasche han i gnueg em leib aber net leib gnueg for d curasche und dehs bescht von ongheuer der spiegelschwab wischte sich die nase am aermel und tat den vorschlag es solle doch wohl besser sein wenn einer fuer alle sterbe und meinte der knoepflesschwab koennen ihnen diesen kleinen gefallen tun der aber schrie zetermordio als habe ihn das ungeheuer schon am schlafittich und so sprachen und stritten sie noch eine weile hin und her bis sie sich friedsam einigten und hurtiglich mit ihrem spiesse vorwaerts schritten gerade auf den wald zu wo das untier hausen sollte ehe sie den erreichten kamen sie an einen rain davor da sass ein has und machte ein maennlein und streckte die langen loeffel in die hoeh das war den schwaben grauentlich anzuschauen hemmten darum ihren schritt hielten rat und besannen sich ob sie vorwaerts ruecken und aufs untier einruecken sollten mit lang vorgestrecktem spiess oder ob sie sich zur flucht wenden sollten doch hielt jeder fest am spiess da nun der veitle hinten am meisten in numero sicher war schwoll ihm der kamm und er schrie dem schulzen zu der vorne stand','0','0' 
'bechstein','stosst zue in aeller schwobe name','0','0' 
'bechstein','sonscht wuenscht ih dass ihr moecht erlahme','0','0' 
'bechstein','der hans des veitle gehlfiesslers vordermann knoepflesschwab spottete der curasche des veitle indem er sagte','0','0' 
'bechstein','beim element du hoscht guat schwaetze','0','0' 
'bechstein','du bischt der letscht beim drachahetze','0','0' 
'bechstein','dem michel straeubte die herzhaftigkeit das haar empor er blickte gar nicht hin nach dem ungeheuer sondern sprach mit abgewandtem gesicht indem er den aermel seinem gesicht naeherte','0','0' 
'bechstein','es wird net fehle um a hoar','0','0' 
'bechstein','so ist es wohl der teufel gar','0','0' 
'bechstein','jergle lugte dem michel ins gesicht und schauete auch gar nicht hin nach dem bescht von ungeheuer indem er zaghaft beistimmte','0','0' 
'bechstein','blitz ischt ers net so ischts sei mueder','0','0' 
'bechstein','oders teufels sei stiefbrueder','0','0' 
'bechstein','dem marle nestelschwab der sich schon ziemlich weit vorn am spiess befand daran die schwaben gingen gefiel sein platz nicht und er hatte einen guten einfall er kehrte sich auch um da er nicht fuer noetig fand das ungeheuer anzusehen und rief dem veit zu','0','0' 
'bechstein','gang veitle gang gang du vorahn','0','0' 
'bechstein','i will dohente for di stahn','0','0' 
'bechstein','veitle drueckte aber seine ohren auf und tat als hoerte er nicht worauf der marle zu jockele sagte','0','0' 
'bechstein','gang jockele gang gang du vorahn','0','0' 
'bechstein','du hoscht sporn und stiefel ahn','0','0' 
'bechstein','dass di der drach net beisse kahn','0','0' 
'bechstein','aber jockele fand seinen trost darinnen dass der allgaeuer an der spitze des spiesses der sieben schwaben und des zu bestehenden abenteuers stand und sagte','0','0' 
'bechstein','der schulz der muess der erschte sei','0','0' 
'bechstein','denn ehm gebiehrt die ehr allei','0','0' 
'bechstein','schulz allgaeuer fasste sich ein herz und sprach mutig da es nun einmal in die unvermeidliche gefahr ging','0','0' 
'bechstein','so zieht denn herzhaft in de streit','0','0' 
'bechstein','dohran erkennt mer tapfre leut','0','0' 
'bechstein','und so ging es in gottes namen und im sturmschritt auf das ungeheuer los und als dem schulzen das herz pfupferte konnte er sich seiner angst nicht erwehren und schrie hau huelhau hau hauhau da erschrak der has und gab spornstreichs fersengeld querfeldein und lief was er laufen konnte jetzt rief schulz allgaeuer freudiglich','0','0' 
'bechstein','potz veitle luag luag was ischt das','0','0' 
'bechstein','es ohngeheuer ischt noh e haas','0','0' 
'bechstein','hoschts gsehe hoschts gsehe fragten sich nun die andern unter einander hotz blitz e ding wie ne kalb rief der blitzschwab der nestelschwab tat seinen groessten fluch mit verlaub dass dih es meusle beiss e tier wie ne mastochs oho rief der knoepflesschwab en elefand ischt noh e katz gegen des ohntier bygott erwiderte der allgaeuer wenn des koa haas gweh ischt noh woiss i de dreimaenner wei vom racheputzer net z unterschaide','0','0' 
'bechstein','noh noh vermittelte der seehaas haas her haas hen e seehaas ischt halt gresser und gremmiger als aelle haase im heilige remische reich wie der seewei seurer und herber als aelle wei im heilige remische reich sagte hinten der gehlfuessler und ueber diese anzueglichkeit haette ihm der seehaas fast ein paar watscheln gegeben denn es kraenkte ihn schwer dass der veitle ueber den seewein spottete der ihm von kindesbeinen an geschmeckt mit den seeweinen verhaelt es sich aber also es gibt ihrer drei arten zum ersten der sauerampfer schmeckt nur ein weniges besser als essig und verzieht das maul nur ein bisschen zumal wenn man sich daran gewoehnt hat die zweite gattung ist dreimaennerwein geheissen steht im geschmack nach 10 grad unter essig und wurde so getauft weil man behauptet dass derjenige so ihn zu trinken verurteilt von zweien gehalten werden muss waehrend ihn ein dritter eingiesst die dritte sorte ist der rachenputzer hat die ruehmliche eigenschaft dass er schleim und alles andere abfuehrt tut aber dabei not dass wer sich mit dem wein im leib schlafen legt in der nacht sich wecken lasse damit er sich umkehren moege sonst moechte ihm der rachenputzer ein loch in den magen fressen','0','0' 
'bechstein','da nun das abenteuer mit dem ungeheuer von den sieben schwaben so glueckhaft bestanden war so wurden sie eins nunmehr von ihren taten auszuruhen und wieder friedlich heimzuziehen zuvor aber tat not ein siegeszeichen zu errichten das der mit und nachwelt ihren triumph auf ewige zeiten vermelde da nun unmoeglich war wie vor zeiten tapfere ritter getan die drachenhaut in einer kirche aufzuhaengen dieweil kein drache sein fell zu markte getragen und der has in seinem balg wohlbehalten entkommen war so wurden die guten gesellen dahin eins ihr baerenfell und ihren spiess als eine trophaee in die naechstgelegene kapelle zu stiften die hiess man hernach die kapell zum schwaebischen heiland dort wird wohl der spiess noch haengen das baerenfell aber haben die motten verzehrt und die sperlinge haben die haare in ihre nester getragen','0','0' 
'bechstein','das maeuslein sambar oder die treue freundschaft der tiere','0','0' 
'bechstein','in einem weiten walde war des wildes viel und stand darin ein grosser baum mit vielen aesten auf dem hatte ein rabe sein nest da sah er zu einer zeit den vogelsteller kommen und ein garn unter den baum spannen erschrak und bedachte sich und dachte spannt dieser weidmann sein jagdzeug deinetwegen oder wegen andrer tiere das wollen wir doch sehen indem so streute der vogelsteller samen auf die erde richtete sein garn und stellte sich auf die lauer bald darauf kam eine taube mit einer ganzen schar andrer tauben deren fuehrerin sie war und da sie den samen sahen und des garns nicht acht hatten so fielen sie darauf und das netz schlug zusammen und bedeckte sie alle des freute sich der vogler und die tauben flatterten unruhig hin und her da sprach die taube welche die fuehrerin war zu den andern tauben verlasse sich keine auf sich allein und habe keine sich selbst lieber als die andern sondern lasset uns alle zugleich aufschwingen vielleicht dass wir das garn mit in die hoehe nehmen so erledigt eine jegliche sich selbst und die andern mit ihr diesem rate folgten die tauben flogen zugleich auf und hoben das garn mit in die luefte der vogelsteller hatte das nachsehen und das nachlaufen um zu gewahren wo sein netz wieder herab zur erde fallen werde der rabe aber dachte bei sich du willst doch auch nachfolgen und sehen was aus diesem wunder werden will','0','0' 
